Date       ,Time         ,     Lat ,       Lon  , Depth  , Mag ,Magt  ,Nst ,Gap  ,Clo , RMS , SRC   ,Event ID
2019/09/16 ,22:54:02.02  ,38.79883,-122.7685,1.45,2.13,  Md  ,50,66,2,0.04,NCSN   ,73275080
2019/09/17 ,07:59:40.79  ,35.36983,-117.7625,17.22,2.06,  Md  ,6,184,14,0.04,NCSN   ,73275240
2019/09/17 ,14:12:02.10  ,36.106,-118.03733,-0.58,2.19,  Md  ,8,77,16,0.33,NCSN   ,73275325
2019/09/17 ,20:18:01.34  ,36.10417,-117.86166,4.13,2.55,  Md  ,8,104,2,0.02,NCSN   ,73275495
2019/09/18 ,00:11:00.47  ,36.08833,-117.8445,2.74,2.19,  Md  ,7,124,3,0.13,NCSN   ,73275640
2019/09/18 ,05:08:42.68  ,35.55117,-120.80517,5.14,2.05,  Md  ,60,62,10,0.05,NCSN   ,73275710
2019/09/18 ,09:08:00.50  ,36.1695,-117.88,-0.89,2.21,  Md  ,12,100,6,0.15,NCSN   ,73275790
2019/09/18 ,10:00:01.86  ,36.05767,-117.86584,-0.39,2.61,  Md  ,10,103,7,0.12,NCSN   ,73275805
2019/09/18 ,10:37:58.38  ,36.46817,-118.01917,7.5,2,  Md  ,6,161,6,0.19,NCSN   ,73275815
2019/09/18 ,10:49:46.35  ,35.90783,-118.31734,-0.55,2.63,  Md  ,10,79,24,0.08,NCSN   ,73275820
2019/09/18 ,11:25:27.29  ,36.127,-117.86733,3.2,2,  Md  ,7,150,2,0.08,NCSN   ,73275855
2019/09/18 ,11:55:55.60  ,36.48017,-118.02133,7.13,2,  Md  ,5,166,7,0.01,NCSN   ,73275880
2019/09/18 ,16:43:59.39  ,38.80617,-122.7915,3.08,2.49,  Md  ,74,24,0,0.07,NCSN   ,73275970
2019/09/18 ,17:23:56.15  ,40.36283,-124.04266,24.38,2.79,  ML  ,38,51,9,0.14,NCSN   ,73275985
2019/09/18 ,19:27:33.00  ,38.79283,-122.75517,2.92,2.81,  Md  ,89,29,2,0.06,NCSN   ,73276025
2019/09/18 ,21:45:05.33  ,35.92867,-120.47383,9.13,3.07,  ML  ,84,92,2,0.08,NCSN   ,73276115
2019/09/19 ,05:34:43.80  ,36.10183,-117.85416,3,2.22,  Md  ,6,120,2,0.15,NCSN   ,73276295
2019/09/19 ,06:26:00.95  ,40.02633,-120.73766,10.94,2.25,  Md  ,29,90,13,0.1,NCSN   ,73276305
2019/09/19 ,09:31:22.80  ,36.09184,-117.85233,3.13,2.38,  Md  ,8,100,3,0.1,NCSN   ,73276375
2019/09/19 ,09:39:56.12  ,40.56833,-124.29034,15.88,2.37,  Md  ,25,176,2,0.09,NCSN   ,73276385
2019/09/19 ,10:27:23.98  ,37.58567,-118.81667,10.45,2.85,  Md  ,31,97,1,0.05,NCSN   ,73276405
2019/09/19 ,22:52:14.03  ,39.13533,-123.59883,1.84,2.48,  Md  ,39,147,8,0.13,NCSN   ,73276640
2019/09/19 ,23:06:59.94  ,36.068,-120.19133,11.89,2.56,  Md  ,55,126,20,0.09,NCSN   ,73276645
2019/09/20 ,21:55:54.13  ,35.9605,-117.86617,4.62,2.56,  Md  ,9,109,12,0.05,NCSN   ,73277055
2019/09/21 ,09:12:37.24  ,36.0765,-117.84717,1.95,2.12,  Md  ,5,184,5,0.01,NCSN   ,73277180
2019/09/21 ,13:14:30.39  ,37.27583,-119.9635,19.97,2.29,  Md  ,15,73,18,0.16,NCSN   ,73277215
2019/09/21 ,15:16:17.60  ,36.46733,-121.0415,7.19,2.17,  Md  ,52,91,2,0.11,NCSN   ,73277245
2019/09/21 ,20:31:13.27  ,39.6715,-121.12933,1.25,2.26,  Md  ,26,49,18,0.14,NCSN   ,73277470
2019/09/21 ,23:11:39.58  ,36.20583,-117.88617,-1.38,2.55,  Md  ,9,147,10,0.12,NCSN   ,73277590
2019/09/22 ,14:48:49.71  ,35.9945,-117.7835,8.1,2.08,  Md  ,7,103,4,0.07,NCSN   ,73277840
2019/09/22 ,15:01:17.18  ,35.98717,-117.78983,6.2,2.2,  Md  ,6,116,5,0.04,NCSN   ,73277845
2019/09/23 ,01:14:15.05  ,38.80867,-122.81284,1.95,2.03,  Md  ,65,23,1,0.04,NCSN   ,73278045
2019/09/23 ,02:19:06.07  ,36.19933,-117.91016,-0.68,2.63,  Md  ,9,141,10,0.13,NCSN   ,73278065
2019/09/23 ,05:02:35.68  ,36.0915,-117.8645,6.98,3.47,  ML  ,12,80,3,0.05,NCSN   ,73278155
2019/09/23 ,06:05:46.72  ,36.1105,-117.867,8.29,2.17,  Md  ,6,178,1,0.11,NCSN   ,73278175
2019/09/23 ,07:10:36.93  ,35.90883,-118.31734,-0.59,2.27,  Md  ,8,80,25,0.07,NCSN   ,73278200
2019/09/23 ,13:32:01.03  ,36.045,-120.24883,13.93,2.43,  Md  ,46,130,20,0.06,NCSN   ,73278290
2019/09/23 ,15:57:29.74  ,36.11433,-117.87217,8.27,2.12,  Md  ,6,221,2,0.12,NCSN   ,73278340
2019/09/23 ,21:53:55.19  ,36.10683,-117.86833,7.64,2.17,  Md  ,8,168,2,0.12,NCSN   ,73278485
2019/09/23 ,22:01:41.45  ,36.19483,-117.81467,16.88,2.12,  Md  ,4,250,9,0,NCSN   ,73278500
2019/09/24 ,08:53:54.37  ,37.895,-122.15683,6.64,2.18,  Md  ,82,35,5,0.12,NCSN   ,73278660
2019/09/24 ,16:08:13.26  ,36.08983,-117.86667,6.51,3.64,  Mw  ,12,76,3,0.13,NCSN   ,73278795
2019/09/24 ,16:20:21.28  ,36.12833,-117.88216,5.05,2.46,  Md  ,5,235,16,0.06,NCSN   ,73278805
2019/09/24 ,16:28:30.27  ,36.1085,-117.86183,8.19,2.05,  Md  ,6,155,1,0.1,NCSN   ,73278810
2019/09/24 ,17:41:09.86  ,36.823,-121.54984,5.33,2.57,  Md  ,60,28,4,0.09,NCSN   ,73278850
2019/09/25 ,00:26:03.25  ,36.07917,-117.8625,-0.46,2.64,  Md  ,10,95,4,0.14,NCSN   ,73279120
2019/09/25 ,02:35:27.37  ,34.591,-118.65466,7.76,2.27,  Md  ,11,120,28,0.09,NCSN   ,73279200
2019/09/25 ,03:10:18.42  ,36.12783,-117.88316,6.39,2.1,  Md  ,7,185,3,0.06,NCSN   ,73279205
2019/09/25 ,03:16:32.27  ,36.82483,-121.55917,5.42,2.3,  Md  ,52,43,3,0.1,NCSN   ,73279210
2019/09/25 ,03:18:47.92  ,36.1105,-117.86083,4.38,2.36,  Md  ,6,199,1,0.04,NCSN   ,73279215
2019/09/25 ,04:34:09.78  ,37.641,-118.9445,4.91,2.12,  Md  ,26,66,3,0.02,NCSN   ,73279255
2019/09/25 ,04:34:52.15  ,37.63933,-118.94633,5.05,2.9,  Md  ,43,69,3,0.05,NCSN   ,73279260
2019/09/25 ,05:28:07.72  ,37.64034,-118.94483,5.29,2.42,  Md  ,36,68,3,0.04,NCSN   ,73279415
2019/09/25 ,05:48:06.42  ,37.64,-118.94717,4.66,2.33,  Md  ,28,67,3,0.07,NCSN   ,73279490
2019/09/25 ,05:48:16.22  ,37.63667,-118.94534,5.14,2.6,  Md  ,24,76,3,0.04,NCSN   ,73279495
2019/09/25 ,05:49:34.88  ,36.59217,-121.19267,7.05,3.23,  Mw  ,73,54,2,0.07,NCSN   ,73279500
2019/09/25 ,06:25:47.18  ,37.63783,-118.94466,5.71,2.67,  Md  ,37,74,3,0.04,NCSN   ,73279680
2019/09/25 ,06:37:01.26  ,36.1035,-117.9155,4,2.37,  Md  ,10,63,6,0.08,NCSN   ,73279715
2019/09/25 ,06:37:19.79  ,36.5885,-121.187,6.82,2.72,  Md  ,69,54,2,0.08,NCSN   ,73279720
2019/09/25 ,07:43:52.83  ,37.639,-118.948,5.27,2.97,  Md  ,29,69,3,0.04,NCSN   ,73279820
2019/09/25 ,10:48:14.36  ,37.63883,-118.94067,5.72,2.11,  Md  ,29,73,3,0.04,NCSN   ,73280145
2019/09/25 ,18:31:46.96  ,34.68517,-119.52216,-0.31,2.33,  Md  ,6,133,30,0.07,NCSN   ,73280675
2019/09/26 ,05:17:22.91  ,36.7245,-121.3925,6.67,2.12,  Md  ,61,58,7,0.07,NCSN   ,73281060
2019/09/26 ,08:14:55.12  ,40.58083,-123.90833,22.83,2.1,  Md  ,24,46,18,0.15,NCSN   ,73281105
2019/09/26 ,08:59:18.68  ,36.583,-121.08067,11.2,2.27,  Md  ,59,70,4,0.08,NCSN   ,73281155
2019/09/26 ,12:06:08.12  ,40.19733,-121.11317,4.75,2.44,  Md  ,26,65,6,0.13,NCSN   ,73281195
2019/09/26 ,12:51:57.24  ,36.586,-121.087,11.25,2.04,  Md  ,58,71,4,0.13,NCSN   ,73281250
2019/09/26 ,17:13:55.13  ,36.59,-121.19033,7.01,2.47,  Md  ,68,66,2,0.08,NCSN   ,73281360
2019/09/26 ,18:26:51.75  ,40.30167,-124.59917,18.2,2.12,  Md  ,23,271,22,0.09,NCSN   ,73281390
2019/09/26 ,18:37:28.31  ,41.8235,-119.54266,-1.47,2.97,  Md  ,13,189,81,0.71,NCSN   ,73281400
2019/09/26 ,23:10:50.12  ,36.5945,-121.19283,7.04,2.05,  Md  ,44,66,3,0.07,NCSN   ,73281495
2019/09/27 ,02:11:04.27  ,37.63933,-118.94833,5.6,2.05,  Md  ,29,68,3,0.05,NCSN   ,73281560
2019/09/27 ,02:13:40.10  ,37.64083,-118.95067,5.47,2.4,  Md  ,35,64,3,0.05,NCSN   ,73281565
2019/09/27 ,04:47:37.16  ,37.64034,-118.94883,5.67,2.03,  Md  ,34,65,3,0.05,NCSN   ,73281645
2019/09/27 ,10:33:57.76  ,35.5335,-118.1365,5.32,2.1,  Md  ,9,158,20,0.1,NCSN   ,73281830
2019/09/27 ,14:15:33.66  ,38.83883,-122.8265,2.63,2.84,  Md  ,84,45,1,0.05,NCSN   ,73281920
2019/09/27 ,14:15:53.27  ,38.83867,-122.8265,1.68,2.44,  Md  ,46,59,1,0.05,NCSN   ,73281925
2019/09/27 ,14:22:56.63  ,37.64433,-118.94867,4.82,2.06,  Md  ,33,66,3,0.06,NCSN   ,73281960
2019/09/27 ,20:26:35.32  ,37.57917,-118.86367,5.16,2.96,  Md  ,37,95,3,0.02,NCSN   ,73282150
2019/09/28 ,00:05:04.90  ,36.08817,-117.8825,-0.64,2.35,  Md  ,9,63,4,0.17,NCSN   ,73282360
2019/09/28 ,06:18:07.23  ,38.828,-122.80117,2.07,2.59,  Md  ,60,33,1,0.05,NCSN   ,73282475
2019/09/28 ,10:59:28.66  ,36.0705,-117.8625,2.45,2.15,  Md  ,6,147,5,0.13,NCSN   ,73282530
2019/09/28 ,14:08:08.47  ,36.08,-120.1955,9.43,3.14,  ML  ,99,52,21,0.09,NCSN   ,73282580
2019/09/28 ,19:58:59.74  ,40.29467,-124.5285,12.62,2.48,  Md  ,31,265,16,0.21,NCSN   ,73282790
2019/09/28 ,20:31:54.45  ,37.636,-118.94583,5.63,2.17,  Md  ,35,77,2,0.05,NCSN   ,73282810
2019/09/28 ,21:12:16.19  ,36.07483,-117.85883,6.31,2.17,  Md  ,7,133,5,0.08,NCSN   ,73282830
2019/09/29 ,00:22:18.91  ,35.85117,-121.5435,8.13,2.09,  Md  ,53,205,29,0.11,NCSN   ,73282905
2019/09/29 ,00:56:08.75  ,36.47183,-121.0515,7.06,2.06,  Md  ,46,89,2,0.1,NCSN   ,73282920
2019/09/29 ,01:28:07.55  ,40.28933,-124.46317,19.56,2.29,  Md  ,34,239,10,0.12,NCSN   ,73282945
2019/09/29 ,08:49:46.84  ,37.64,-118.93833,5.42,2.02,  Md  ,29,71,3,0.03,NCSN   ,73283135
2019/09/29 ,08:51:25.52  ,37.6455,-118.9395,4.38,2,  Md  ,12,96,2,0.02,NCSN   ,73283155
2019/09/29 ,12:11:41.73  ,35.57333,-120.78833,4.26,2.01,  Md  ,53,57,8,0.05,NCSN   ,73283400
2019/09/29 ,13:33:02.28  ,37.7375,-121.92934,10.16,2.25,  Md  ,96,41,3,0.09,NCSN   ,73283435
2019/09/29 ,15:51:38.77  ,37.7365,-121.92416,8.18,2.03,  Md  ,34,75,3,0.07,NCSN   ,73283490
2019/09/29 ,16:44:22.97  ,40.386,-124.14983,30.21,2.41,  Md  ,33,64,4,0.14,NCSN   ,73283530
2019/09/29 ,22:56:27.71  ,36.892,-121.24184,6.68,2.78,  Md  ,76,70,5,0.09,NCSN   ,73283660
2019/09/30 ,01:25:00.67  ,37.73817,-121.92966,10.35,2.01,  Md  ,71,49,3,0.1,NCSN   ,73283735
2019/09/30 ,08:05:47.68  ,36.68433,-121.3095,3.83,2.01,  Md  ,53,82,8,0.08,NCSN   ,73283895
2019/09/30 ,08:22:45.31  ,35.62783,-118.34617,4.32,2.28,  Md  ,6,134,12,0.02,NCSN   ,73283910
2019/09/30 ,08:23:58.70  ,35.63317,-118.346,4.95,2.22,  Md  ,5,204,12,0.04,NCSN   ,73283915
2019/09/30 ,08:40:39.45  ,37.898,-122.157,6.72,2.26,  Md  ,100,26,6,0.12,NCSN   ,73283925
2019/09/30 ,15:06:48.92  ,40.30517,-124.48167,9.96,2.49,  Md  ,25,241,12,0.07,NCSN   ,73284120
2019/09/30 ,15:16:42.54  ,36.09917,-117.8335,0.61,2.17,  Md  ,5,147,3,0,NCSN   ,73284125
2019/09/30 ,23:52:11.94  ,37.73867,-121.92416,10.98,2.59,  ML  ,118,28,10,0.09,NCSN   ,73284340
2019/10/01 ,00:09:05.37  ,39.539,-123.998,10.39,3.49,  Mw  ,97,185,33,0.23,NCSN   ,73284360
2019/10/01 ,01:18:58.09  ,37.73683,-121.92783,10.46,2.77,  ML  ,115,28,10,0.09,NCSN   ,73284390
2019/10/01 ,01:21:52.85  ,37.73567,-121.92917,10.31,2.17,  ML  ,96,40,10,0.09,NCSN   ,73284395
2019/10/01 ,09:38:25.20  ,36.09883,-117.84766,3.08,2.23,  Md  ,6,124,2,0.12,NCSN   ,73284685
2019/10/01 ,19:03:51.72  ,36.09667,-117.876,4.44,2.17,  Md  ,10,129,3,0.09,NCSN   ,73284815
2019/10/01 ,21:18:21.65  ,36.83717,-121.57034,4.99,2.36,  Md  ,71,23,3,0.16,NCSN   ,73284895
2019/10/02 ,06:26:49.05  ,35.949,-119.74384,20.28,3.02,  Md  ,57,95,37,0.14,NCSN   ,73285085
2019/10/02 ,06:42:55.28  ,36.1175,-117.85867,2.69,2.76,  Md  ,16,96,13,0.14,NCSN   ,73285090
2019/10/02 ,15:18:46.98  ,35.0325,-119.40767,13.02,2.53,  Md  ,6,156,26,0.02,NCSN   ,73285265
2019/10/03 ,05:33:45.90  ,39.34117,-120.39917,2.88,2.07,  Md  ,19,65,7,0.06,NCSN   ,73285600
2019/10/03 ,06:46:39.38  ,37.63933,-118.94617,5.18,2.19,  Md  ,30,69,3,0.04,NCSN   ,73285610
2019/10/03 ,15:27:04.52  ,40.83283,-123.4915,25.55,2.37,  Md  ,27,50,21,0.14,NCSN   ,73285770
2019/10/03 ,18:17:14.08  ,36.098,-117.86433,6.7,2.01,  Md  ,7,115,2,0.12,NCSN   ,73285860
2019/10/03 ,18:48:35.91  ,35.34483,-117.899,-0.1,2.44,  Md  ,7,98,10,0.08,NCSN   ,73285880
2019/10/04 ,00:07:45.39  ,37.43167,-118.5125,11.78,2.2,  Md  ,30,59,7,0.05,NCSN   ,73286110
2019/10/04 ,00:59:09.85  ,35.34883,-118.039,0.64,2.22,  Md  ,12,98,20,0.15,NCSN   ,73286145
2019/10/04 ,01:36:22.07  ,37.6425,-118.95184,4.85,2.07,  Md  ,35,67,3,0.05,NCSN   ,73286165
2019/10/04 ,02:25:22.69  ,38.83767,-122.76933,1.2,2.37,  Md  ,79,71,1,0.06,NCSN   ,73286185
2019/10/04 ,04:28:55.65  ,36.86017,-120.016,14.58,2.45,  Md  ,28,71,9,0.28,NCSN   ,73286295
2019/10/04 ,07:43:51.47  ,36.855,-120.0575,13.38,2.36,  Md  ,9,146,12,0.09,NCSN   ,73286325
2019/10/04 ,15:12:15.96  ,35.5145,-118.38167,8.48,2.23,  Md  ,6,235,18,0.03,NCSN   ,73286410
2019/10/04 ,17:54:34.43  ,36.82317,-121.56017,7.66,2.54,  Md  ,79,26,3,0.1,NCSN   ,73286460
2019/10/04 ,18:23:04.34  ,38.83183,-122.78933,1.99,2.07,  Md  ,29,48,2,0.06,NCSN   ,73286465
2019/10/04 ,22:26:46.36  ,36.10817,-117.8955,4.4,2.54,  Md  ,11,65,4,0.1,NCSN   ,73286510
2019/10/04 ,23:43:19.15  ,37.6395,-118.95033,4.51,2.39,  Md  ,41,65,3,0.06,NCSN   ,73286595
2019/10/05 ,15:41:06.70  ,37.65983,-122.5145,7.45,3.54,  Mw  ,245,97,3,0.09,NCSN   ,73286930
2019/10/05 ,18:48:49.24  ,37.4385,-118.5385,13.19,2.18,  Md  ,10,145,57,0.1,NCSN   ,73287005
2019/10/06 ,01:12:37.37  ,37.458,-121.814,5.67,2.01,  Md  ,84,59,1,0.08,NCSN   ,73287085
2019/10/06 ,01:24:11.94  ,38.3505,-118.913,11.61,2.2,  Md  ,34,62,17,0.19,NCSN   ,73287090
2019/10/06 ,04:04:44.37  ,36.0945,-117.86533,6.41,2.25,  Md  ,10,76,3,0.12,NCSN   ,73287120
2019/10/06 ,06:13:55.14  ,36.1125,-117.86567,3.5,2.11,  Md  ,9,88,1,0.07,NCSN   ,73287170
2019/10/06 ,07:50:09.77  ,36.24017,-120.24033,4.74,2.23,  Md  ,37,129,25,0.13,NCSN   ,73287200
2019/10/06 ,14:27:15.20  ,36.14633,-117.8625,5.27,2.06,  Md  ,7,191,3,0.1,NCSN   ,73287350
2019/10/06 ,14:48:00.16  ,37.63967,-118.95016,5.08,2.41,  Md  ,37,64,3,0.05,NCSN   ,73287360
2019/10/06 ,23:12:41.17  ,37.26033,-121.5055,9.5,2.06,  Md  ,70,60,10,0.1,NCSN   ,73287640
2019/10/06 ,23:17:33.09  ,40.30367,-124.58,18.6,3.09,  ML  ,37,248,20,0.13,NCSN   ,73287645
2019/10/07 ,00:10:03.11  ,40.3105,-124.6115,18.57,2.92,  ML  ,61,233,23,0.18,NCSN   ,73287665
2019/10/07 ,00:20:58.64  ,40.31667,-124.65317,16.11,2.34,  Md  ,34,239,27,0.15,NCSN   ,73287680
2019/10/07 ,04:37:08.25  ,36.10833,-117.906,5.57,2.27,  Md  ,10,67,5,0.11,NCSN   ,73287785
2019/10/07 ,06:41:05.48  ,36.07516,-117.87583,1.25,2.09,  Md  ,5,162,5,0.1,NCSN   ,73287840
2019/10/07 ,08:11:58.84  ,40.0215,-121.05983,8.43,2.84,  Md  ,25,87,15,0.09,NCSN   ,73287915
2019/10/07 ,10:07:35.59  ,36.22583,-117.8605,5.49,2.22,  Md  ,10,111,12,0.09,NCSN   ,73287970
2019/10/07 ,16:01:09.18  ,36.10617,-117.8675,7.63,2.11,  Md  ,7,124,2,0.11,NCSN   ,73288135
2019/10/07 ,18:56:01.02  ,36.12983,-117.88467,5.35,2.21,  Md  ,7,186,3,0.06,NCSN   ,73288265
2019/10/08 ,06:27:51.82  ,41.15033,-123.33767,39.85,2.68,  Md  ,29,68,17,0.16,NCSN   ,71111179
2019/10/08 ,08:36:30.92  ,40.555,-119.49416,-1.5,2.49,  Md  ,8,253,94,0.29,NCSN   ,73288625
2019/10/08 ,13:10:53.79  ,36.63967,-121.26017,9.51,2.81,  Md  ,86,55,6,0.11,NCSN   ,73288720
2019/10/08 ,14:48:51.77  ,38.8165,-122.7995,2.83,2.11,  Md  ,60,32,1,0.06,NCSN   ,73288745
2019/10/09 ,04:43:15.05  ,40.31633,-124.41183,7.64,2.21,  Md  ,19,249,7,0.13,NCSN   ,73289140
2019/10/09 ,05:26:53.21  ,40.33183,-124.38483,5.86,2.04,  Md  ,12,231,6,0.05,NCSN   ,73289160
2019/10/09 ,07:57:36.37  ,37.6395,-118.9515,5.02,2.44,  Md  ,38,64,3,0.06,NCSN   ,73289200
2019/10/09 ,09:15:16.64  ,37.38183,-121.73283,9.27,3.25,  Mw  ,167,33,3,0.07,NCSN   ,73289220
2019/10/09 ,17:15:02.15  ,37.641,-118.9535,4.77,2.41,  Md  ,38,57,3,0.05,NCSN   ,73289345
2019/10/09 ,17:40:59.84  ,36.10467,-117.87233,3.95,2.7,  Md  ,12,56,2,0.13,NCSN   ,73289355
2019/10/09 ,18:13:22.31  ,34.53283,-119.99966,15.95,2.24,  Md  ,5,166,2,0.04,NCSN   ,73289365
2019/10/09 ,22:37:08.15  ,36.155,-117.8805,2.01,2.12,  Md  ,6,135,5,0.08,NCSN   ,73289420
2019/10/10 ,06:20:51.66  ,40.30567,-124.71333,13.29,2.59,  Md  ,24,244,32,0.24,NCSN   ,73289580
2019/10/10 ,14:51:41.78  ,40.293,-124.595,19.37,2.44,  Md  ,28,262,21,0.18,NCSN   ,73289695
2019/10/11 ,05:39:59.67  ,37.56267,-118.67167,8.28,2.56,  Md  ,32,89,7,0.04,NCSN   ,73289885
2019/10/11 ,09:33:34.74  ,40.07417,-119.935,9.68,2.36,  Md  ,9,177,43,0.05,NCSN   ,73289950
2019/10/11 ,15:06:46.41  ,35.80416,-119.42484,-0.22,2.66,  Md  ,33,36,31,0.87,NCSN   ,73290045
2019/10/11 ,17:24:47.14  ,36.19433,-117.90517,4.84,2.06,  Md  ,7,140,10,0.09,NCSN   ,73290120
2019/10/11 ,18:32:12.99  ,36.826,-118.02467,20.19,2.82,  Md  ,16,224,70,0.43,NCSN   ,73290160
2019/10/11 ,20:27:22.57  ,41.24783,-120.62917,11.55,2.12,  Md  ,14,253,73,0.11,NCSN   ,73290225
2019/10/12 ,02:24:25.58  ,37.59833,-118.96133,1.49,2.04,  Md  ,31,92,2,0.05,NCSN   ,73290375
2019/10/12 ,08:49:49.79  ,40.37,-124.948,11.55,2.52,  Md  ,41,248,52,0.21,NCSN   ,73290495
2019/10/12 ,12:05:29.80  ,38.7605,-122.72633,2.52,2.15,  Md  ,41,89,0,0.07,NCSN   ,73290555
2019/10/12 ,12:05:31.98  ,38.76233,-122.72784,2.04,2.07,  Md  ,47,50,0,0.06,NCSN   ,73290560
2019/10/12 ,12:31:39.63  ,40.53133,-120.741,3.66,2.32,  Md  ,15,142,14,0.09,NCSN   ,73290590
2019/10/12 ,20:40:21.92  ,34.60933,-118.66583,7.5,2.06,  Md  ,10,120,30,0.06,NCSN   ,73290760
2019/10/13 ,02:24:59.82  ,36.1675,-117.84566,5.12,2.23,  Md  ,9,105,6,0.08,NCSN   ,73290915
2019/10/13 ,03:51:12.93  ,35.1685,-118.65583,12.35,2.07,  Md  ,8,116,8,0.04,NCSN   ,73290955
2019/10/13 ,10:46:56.95  ,36.0865,-117.882,2.99,2.25,  Md  ,7,129,4,0.07,NCSN   ,73291040
2019/10/13 ,15:53:10.81  ,40.734,-124.51566,19.2,2.01,  Md  ,15,238,26,0.08,NCSN   ,73291130
2019/10/13 ,23:32:07.27  ,37.258,-121.511,8.76,2.87,  Md  ,103,47,10,0.13,NCSN   ,73291290
2019/10/14 ,01:25:28.60  ,37.258,-121.51183,7.88,2.58,  Md  ,111,44,10,0.11,NCSN   ,73291345
2019/10/14 ,04:31:23.46  ,35.08583,-119.14783,8.35,2.55,  Md  ,12,76,26,0.25,NCSN   ,73291415
2019/10/14 ,06:51:17.67  ,39.65783,-121.89367,30.86,2.48,  Md  ,30,80,24,0.08,NCSN   ,73291455
2019/10/14 ,08:47:41.90  ,36.10133,-117.874,5.22,2.2,  Md  ,5,171,13,0.02,NCSN   ,73291505
2019/10/14 ,13:49:36.64  ,37.43383,-120.04984,31.83,2.02,  Md  ,8,142,14,0.11,NCSN   ,73291555
2019/10/15 ,02:31:00.32  ,35.34067,-117.80733,4.37,2.49,  Md  ,13,75,9,0.07,NCSN   ,73291780
2019/10/15 ,05:23:58.50  ,37.9375,-122.0595,13.47,2.45,  Md  ,111,62,2,0.09,NCSN   ,73291865
2019/10/15 ,05:33:42.81  ,37.938,-122.057,13.97,4.46,  Mw  ,160,22,4,0.1,NCSN   ,73291880
2019/10/15 ,05:41:45.07  ,37.94817,-122.063,12.86,2.07,  Md  ,78,62,9,0.09,NCSN   ,73291900
2019/10/15 ,06:50:56.79  ,37.939,-122.06017,13.63,2.06,  Md  ,103,77,2,0.1,NCSN   ,73292025
2019/10/15 ,06:55:05.88  ,37.93733,-122.06483,12.45,2.57,  Md  ,135,23,2,0.12,NCSN   ,73292045
2019/10/15 ,10:19:43.24  ,36.5655,-121.1545,2.93,2.53,  Md  ,53,65,2,0.06,NCSN   ,73292185
2019/10/15 ,12:27:32.11  ,35.651,-121.05016,7.79,2.16,  Md  ,60,104,15,0.07,NCSN   ,73292220
2019/10/15 ,16:18:35.88  ,35.7895,-117.7715,7.2,2.22,  Md  ,8,88,11,0.05,NCSN   ,73292295
2019/10/15 ,19:42:30.54  ,36.6455,-121.274,10.1,4.71,  Mw  ,99,54,5,0.14,NCSN   ,73292360
2019/10/15 ,19:55:46.48  ,36.6545,-121.2765,5.75,2.51,  Md  ,74,66,6,0.07,NCSN   ,73292380
2019/10/15 ,21:31:22.17  ,36.63367,-121.25217,9.35,2.04,  Md  ,59,66,6,0.07,NCSN   ,73292445
2019/10/16 ,02:11:58.54  ,37.94817,-122.06184,14.3,3.24,  ML  ,131,20,3,0.13,NCSN   ,73292585
2019/10/16 ,02:41:09.89  ,36.6555,-121.28017,9.22,2.4,  Md  ,63,65,6,0.07,NCSN   ,73292610
2019/10/16 ,02:57:05.37  ,36.66,-121.28516,6.37,2.82,  Md  ,67,66,6,0.08,NCSN   ,73292615
2019/10/16 ,03:14:49.45  ,37.51883,-118.8835,6.35,2.46,  Md  ,33,101,9,0.05,NCSN   ,73292630
2019/10/16 ,04:56:19.13  ,35.09633,-118.476,3.02,2.18,  Md  ,6,145,17,0.01,NCSN   ,73292680
2019/10/16 ,07:53:32.26  ,36.641,-121.26017,9.07,2.02,  Md  ,57,66,6,0.07,NCSN   ,73292795
2019/10/16 ,09:58:24.22  ,36.00583,-121.4635,12.84,2.4,  Md  ,71,159,21,0.13,NCSN   ,73292835
2019/10/16 ,11:26:19.93  ,39.242,-123.10233,5.66,2.2,  Md  ,47,37,11,0.09,NCSN   ,73292885
2019/10/16 ,12:29:35.77  ,36.098,-117.9085,6.19,2.49,  Md  ,9,87,5,0.03,NCSN   ,73292915
2019/10/16 ,13:09:13.52  ,36.64267,-121.2665,10.5,3.31,  ML  ,78,54,6,0.09,NCSN   ,73292945
2019/10/16 ,13:32:10.88  ,36.96,-121.591,6.98,2.54,  Md  ,100,22,1,0.14,NCSN   ,73292955
2019/10/16 ,15:14:49.72  ,36.95933,-121.58833,6.38,2.03,  Md  ,73,22,1,0.17,NCSN   ,73293005
2019/10/16 ,21:15:43.04  ,36.10417,-117.87417,5.67,2.17,  Md  ,4,192,2,0,NCSN   ,73293110
2019/10/16 ,22:10:49.89  ,41.506,-124.07733,30.75,3.23,  ML  ,24,151,14,0.19,NCSN   ,73293130
2019/10/16 ,23:04:07.65  ,35.332,-118.5855,-0.72,2.03,  Md  ,8,98,15,0.06,NCSN   ,73293170
2019/10/17 ,08:03:00.52  ,40.212,-121.4835,6.25,2.02,  Md  ,25,73,8,0.13,NCSN   ,73293370
2019/10/17 ,11:58:15.46  ,38.79333,-122.72833,1.72,2.76,  Md  ,89,29,1,0.05,NCSN   ,73293425
2019/10/17 ,14:16:53.79  ,38.81967,-122.80383,2.93,2.83,  Md  ,84,21,1,0.05,NCSN   ,73293445
2019/10/17 ,14:54:55.54  ,36.639,-121.25784,9.58,3.56,  Mw  ,75,67,6,0.08,NCSN   ,73293465
